"Uniprot_Accession","Uniprot_ID","REACTOME_ID","REACTOME_description"
"P62987","RL40_HUMAN","R-HSA-2691232","Constitutive Signaling by NOTCH1 HD Domain Mutants"
"O00548","DLL1_HUMAN","R-HSA-2691232","Constitutive Signaling by NOTCH1 HD Domain Mutants"
"Q9NR61","DLL4_HUMAN","R-HSA-2691232","Constitutive Signaling by NOTCH1 HD Domain Mutants"
"P78536","ADA17_HUMAN","R-HSA-2691232","Constitutive Signaling by NOTCH1 HD Domain Mutants"
"P78504","JAG1_HUMAN","R-HSA-2691232","Constitutive Signaling by NOTCH1 HD Domain Mutants"
"P62979","RS27A_HUMAN","R-HSA-2691232","Constitutive Signaling by NOTCH1 HD Domain Mutants"
"O76050","NEUL1_HUMAN","R-HSA-2691232","Constitutive Signaling by NOTCH1 HD Domain Mutants"
"A8MQ27","NEU1B_HUMAN","R-HSA-2691232","Constitutive Signaling by NOTCH1 HD Domain Mutants"
"P01701","LV151_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01817","HV205_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01782","HV309_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P07948","LYN_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01601","KVD16_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P0DOY3","IGLC3_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01593","KVD33_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01602","KV105_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01766","HV313_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01780","HV307_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01619","KV320_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P04430","KV116_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01772","HV333_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"A0A075B6P5","KV228_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01704","LV214_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"Q9UQC2","GAB2_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01824","HV439_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P43405","KSYK_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P80748","LV321_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"A2NJV5","KV229_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"Q9GZY6","NTAL_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01700","LV147_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01743","HV146_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P0CF74","IGLC6_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P06331","HV434_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P04433","KV311_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P0DOY2","IGLC2_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01706","LV211_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01763","HV348_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01611","KVD12_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"A0A0C4DH25","KVD20_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01599","KV117_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P27986","P85A_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01825","HV459_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01834","IGKC_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P04432","KVD39_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01714","LV319_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01854","IGHE_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01814","HV270_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01624","KV315_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01597","KV139_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P12319","FCERA_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01764","HV323_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P30273","FCERG_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01717","LV325_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"A0M8Q6","IGLC7_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01594","KV133_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01614","KVD40_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P06315","KV502_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01742","HV169_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P06312","KV401_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01767","HV353_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01715","LV301_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P06310","KV230_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P04211","LV743_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P23083","HV102_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P42338","PK3CB_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01768","HV330_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"O00459","P85B_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P06241","FYN_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01615","KVD28_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01709","LV208_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P0CG04","IGLC1_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"Q07889","SOS1_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P42336","PK3CA_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01718","LV327_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01699","LV144_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01762","HV311_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01721","LV657_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"A0A075B6S6","KVD30_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01705","LV223_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"O15530","PDPK1_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"P01703","LV140_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"A0A0C4DH73","KV112_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"Q01362","FCERB_HUMAN","R-HSA-2730905","Role of LAT2/NTAL/LAB on calcium mobilization"
"O75636","FCN3_HUMAN","R-HSA-2855086","Ficolins bind to repetitive carbohydrate structures on the target cell surface"
"Q15485","FCN2_HUMAN","R-HSA-2855086","Ficolins bind to repetitive carbohydrate structures on the target cell surface"
"O00602","FCN1_HUMAN","R-HSA-2855086","Ficolins bind to repetitive carbohydrate structures on the target cell surface"
"P48740","MASP1_HUMAN","R-HSA-2855086","Ficolins bind to repetitive carbohydrate structures on the target cell surface"
"Q9UKW4","VAV3_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01764","HV323_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"A2NJV5","KV229_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P43405","KSYK_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P16885","PLCG2_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01718","LV327_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P30273","FCERG_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01772","HV333_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P23083","HV102_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01602","KV105_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"O14733","MP2K7_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01834","IGKC_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01700","LV147_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P04430","KV116_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P80748","LV321_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P15498","VAV_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P63000","RAC1_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01593","KVD33_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"A0M8Q6","IGLC7_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P06315","KV502_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P0CG04","IGLC1_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01100","FOS_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P0DOY3","IGLC3_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P07948","LYN_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01717","LV325_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01599","KV117_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P06310","KV230_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01601","KVD16_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P04432","KVD39_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01743","HV146_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"A0A0C4DH73","KV112_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"A0A075B6P5","KV228_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P05412","JUN_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"A0A075B6S6","KVD30_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01814","HV270_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P53779","MK10_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01619","KV320_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01112","RASH_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01767","HV353_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P28482","MK01_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01704","LV214_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"A0A0C4DH25","KVD20_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01742","HV169_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01706","LV211_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01854","IGHE_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01766","HV313_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P06312","KV401_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P12319","FCERA_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P27361","MK03_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P06331","HV434_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P19174","PLCG1_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01624","KV315_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01824","HV439_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"O75791","GRAP2_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01615","KVD28_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P0DOY2","IGLC2_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01614","KVD40_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01699","LV144_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01611","KVD12_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P45984","MK09_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01780","HV307_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"Q13153","PAK1_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P04433","KV311_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01715","LV301_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P45983","MK08_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P45985","MP2K4_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"Q13177","PAK2_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01597","KV139_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P04211","LV743_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01705","LV223_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01111","RASN_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P0CF74","IGLC6_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01762","HV311_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"Q13094","LCP2_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01701","LV151_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01714","LV319_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01721","LV657_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01763","HV348_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01768","HV330_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"Q01362","FCERB_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"Q07889","SOS1_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01116","RASK_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01782","HV309_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01709","LV208_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01825","HV459_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01594","KV133_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01703","LV140_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P52735","VAV2_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"Q13233","M3K1_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01817","HV205_HUMAN","R-HSA-2871796","FCERI mediated MAPK activation"
"P01825","HV459_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"A0M8Q6","IGLC7_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01814","HV270_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P0CG04","IGLC1_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P07948","LYN_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01766","HV313_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"A2NJV5","KV229_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P15498","VAV_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01742","HV169_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P06310","KV230_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"Q14643","ITPR1_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"Q14571","ITPR2_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01594","KV133_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P04432","KVD39_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01699","LV144_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P43405","KSYK_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01599","KV117_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01772","HV333_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01700","LV147_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P04430","KV116_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P42681","TXK_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P16885","PLCG2_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P63098","CANB1_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"O95644","NFAC1_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"A0A075B6S6","KVD30_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"Q9UKW4","VAV3_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01764","HV323_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P23083","HV102_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"Q06187","BTK_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01619","KV320_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01601","KVD16_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01767","HV353_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01602","KV105_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P0DOY2","IGLC2_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P80748","LV321_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P0CF74","IGLC6_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P04211","LV743_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01701","LV151_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"O75791","GRAP2_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01715","LV301_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"Q07889","SOS1_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P52735","VAV2_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"A0A0C4DH25","KVD20_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P06331","HV434_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P16298","PP2BB_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"A0A075B6P5","KV228_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01780","HV307_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01763","HV348_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01782","HV309_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P0DOY3","IGLC3_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01614","KVD40_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"Q08209","PP2BA_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"Q12968","NFAC3_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01624","KV315_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01743","HV146_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"Q13094","LCP2_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01717","LV325_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P06312","KV401_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01834","IGKC_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01593","KVD33_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P0DP23","CALM1_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01854","IGHE_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01704","LV214_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01714","LV319_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P06315","KV502_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P04433","KV311_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01611","KVD12_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01706","LV211_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01718","LV327_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01824","HV439_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01705","LV223_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"Q01362","FCERB_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01597","KV139_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01721","LV657_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P12319","FCERA_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P42680","TEC_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01703","LV140_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01768","HV330_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01615","KVD28_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P19174","PLCG1_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"Q14573","ITPR3_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01709","LV208_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"O43865","SAHH2_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"Q13469","NFAC2_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01817","HV205_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P30273","FCERG_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"Q08881","ITK_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"A0A0C4DH73","KV112_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"P01762","HV311_HUMAN","R-HSA-2871809","FCERI mediated Ca+2 mobilization"
"Q8TAA3","PSMA8_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"P62979","RS27A_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"O00232","PSD12_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"O95267","GRP1_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"P63208","SKP1_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"O14818","PSA7_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"P01743","HV146_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"P01599","KV117_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"P06310","KV230_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"Q06323","PSME1_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"P23083","HV102_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"P43686","PRS6B_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"P01715","LV301_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"Q99460","PSMD1_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"A0M8Q6","IGLC7_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"Q14997","PSME4_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"P62837","UB2D2_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"P28074","PSB5_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
"P01602","KV105_HUMAN","R-HSA-2871837","FCERI mediated NF-kB activation"
